theta_deg,phi_deg,RCS_total_dBsm,RCS_VV_dBsm,RCS_HH_dBsm
0,225.627,-16.5118,-16.5118,-300
0,226.63,-16.5118,-16.5118,-300
0,227.632,-16.5118,-16.5118,-300
0,228.635,-16.5118,-16.5118,-300
0,229.638,-16.5118,-16.5118,-300
0,230.641,-16.5118,-16.5118,-300
0,231.643,-16.5118,-16.5118,-300
0,232.646,-16.5118,-16.5118,-300
0,233.649,-16.5118,-16.5118,-300
0,234.652,-16.5118,-16.5118,-300
0,235.655,-16.5118,-16.5118,-300
0,236.657,-16.5118,-16.5118,-300
0,237.66,-16.5118,-16.5118,-300
0,238.663,-16.5118,-16.5118,-300
0,239.666,-16.5118,-16.5118,-300
0,240.669,-16.5118,-16.5118,-300
0,241.671,-16.5118,-16.5118,-300
0,242.674,-16.5118,-16.5118,-300
0,243.677,-16.5118,-16.5118,-300
0,244.68,-16.5118,-16.5118,-300
0,245.682,-16.5118,-16.5118,-300
0,246.685,-16.5118,-16.5118,-300
0,247.688,-16.5118,-16.5118,-300
0,248.691,-16.5118,-16.5118,-300
0,249.694,-16.5118,-16.5118,-300
0,250.696,-16.5118,-16.5118,-300
0,251.699,-16.5118,-16.5118,-300
0,252.702,-16.5118,-16.5118,-300
0,253.705,-16.5118,-16.5118,-300
0,254.708,-16.5118,-16.5118,-300
0,255.71,-16.5118,-16.5118,-300
0,256.713,-16.5118,-16.5118,-300
0,257.716,-16.5118,-16.5118,-300
0,258.719,-16.5118,-16.5118,-300
0,259.721,-16.5118,-16.5118,-300
0,260.724,-16.5118,-16.5118,-300
0,261.727,-16.5118,-16.5118,-300
0,262.73,-16.5118,-16.5118,-300
0,263.733,-16.5118,-16.5118,-300
0,264.735,-16.5118,-16.5118,-300
0,265.738,-16.5118,-16.5118,-300
0,266.741,-16.5118,-16.5118,-300
0,267.744,-16.5118,-16.5118,-300
0,268.747,-16.5118,-16.5118,-300
0,269.749,-16.5118,-16.5118,-300
0,270.752,-16.5118,-16.5118,-300
0,271.755,-16.5118,-16.5118,-300
0,272.758,-16.5118,-16.5118,-300
0,273.76,-16.5118,-16.5118,-300
0,274.763,-16.5118,-16.5118,-300
0,275.766,-16.5118,-16.5118,-300
0,276.769,-16.5118,-16.5118,-300
0,277.772,-16.5118,-16.5118,-300
0,278.774,-16.5118,-16.5118,-300
0,279.777,-16.5118,-16.5118,-300
0,280.78,-16.5118,-16.5118,-300
0,281.783,-16.5118,-16.5118,-300
0,282.786,-16.5118,-16.5118,-300
0,283.788,-16.5118,-16.5118,-300
0,284.791,-16.5118,-16.5118,-300
0,285.794,-16.5118,-16.5118,-300
0,286.797,-16.5118,-16.5118,-300
0,287.799,-16.5118,-16.5118,-300
0,288.802,-16.5118,-16.5118,-300
0,289.805,-16.5118,-16.5118,-300
0,290.808,-16.5118,-16.5118,-300
0,291.811,-16.5118,-16.5118,-300
0,292.813,-16.5118,-16.5118,-300
0,293.816,-16.5118,-16.5118,-300
0,294.819,-16.5118,-16.5118,-300
0,295.822,-16.5118,-16.5118,-300
0,296.825,-16.5118,-16.5118,-300
0,297.827,-16.5118,-16.5118,-300
0,298.83,-16.5118,-16.5118,-300
0,299.833,-16.5118,-16.5118,-300
0,300.836,-16.5118,-16.5118,-300
0,301.838,-16.5118,-16.5118,-300
0,302.841,-16.5118,-16.5118,-300
0,303.844,-16.5118,-16.5118,-300
0,304.847,-16.5118,-16.5118,-300
0,305.85,-16.5118,-16.5118,-300
0,306.852,-16.5118,-16.5118,-300
0,307.855,-16.5118,-16.5118,-300
0,308.858,-16.5118,-16.5118,-300
0,309.861,-16.5118,-16.5118,-300
0,310.864,-16.5118,-16.5118,-300
0,311.866,-16.5118,-16.5118,-300
0,312.869,-16.5118,-16.5118,-300
0,313.872,-16.5118,-16.5118,-300
0,314.875,-16.5118,-16.5118,-300
0,315.877,-16.5118,-16.5118,-300
0,316.88,-16.5118,-16.5118,-300
0,317.883,-16.5118,-16.5118,-300
0,318.886,-16.5118,-16.5118,-300
0,319.889,-16.5118,-16.5118,-300
0,320.891,-16.5118,-16.5118,-300
0,321.894,-16.5118,-16.5118,-300
0,322.897,-16.5118,-16.5118,-300
0,323.9,-16.5118,-16.5118,-300
0,324.903,-16.5118,-16.5118,-300
0,325.905,-16.5118,-16.5118,-300
0,326.908,-16.5118,-16.5118,-300
0,327.911,-16.5118,-16.5118,-300
0,328.914,-16.5118,-16.5118,-300
0,329.916,-16.5118,-16.5118,-300
0,330.919,-16.5118,-16.5118,-300
0,331.922,-16.5118,-16.5118,-300
0,332.925,-16.5118,-16.5118,-300
0,333.928,-16.5118,-16.5118,-300
0,334.93,-16.5118,-16.5118,-300
0,335.933,-16.5118,-16.5118,-300
0,336.936,-16.5118,-16.5118,-300
0,337.939,-16.5118,-16.5118,-300
0,338.942,-16.5118,-16.5118,-300
0,339.944,-16.5118,-16.5118,-300
0,340.947,-16.5118,-16.5118,-300
0,341.95,-16.5118,-16.5118,-300
0,342.953,-16.5118,-16.5118,-300
0,343.955,-16.5118,-16.5118,-300
0,344.958,-16.5118,-16.5118,-300
0,345.961,-16.5118,-16.5118,-300
0,346.964,-16.5118,-16.5118,-300
0,347.967,-16.5118,-16.5118,-300
0,348.969,-16.5118,-16.5118,-300
0,349.972,-16.5118,-16.5118,-300
0,350.975,-16.5118,-16.5118,-300
0,351.978,-16.5118,-16.5118,-300
0,352.981,-16.5118,-16.5118,-300
0,353.983,-16.5118,-16.5118,-300
0,354.986,-16.5118,-16.5118,-300
0,355.989,-16.5118,-16.5118,-300
0,356.992,-16.5118,-16.5118,-300
0,357.994,-16.5118,-16.5118,-300
0,358.997,-16.5118,-16.5118,-300
0,360,-16.5118,-16.5118,-300
1.00559,0,-16.5129,-16.5129,-300
1.00559,1.00279,-16.5129,-16.5142,-51.6503
1.00559,2.00557,-16.5128,-16.5181,-45.6309
1.00559,3.00836,-16.5127,-16.5247,-42.1112
1.00559,4.01114,-16.5126,-16.5339,-39.6155
1.00559,5.01393,-16.5125,-16.5459,-37.6812
1.00559,6.01671,-16.5125,-16.5605,-36.1024
1.00559,7.0195,-16.5124,-16.5777,-34.7691
1.00559,8.02228,-16.5123,-16.5977,-33.6159
1.00559,9.02507,-16.5122,-16.6204,-32.6003
1.00559,10.0279,-16.5121,-16.6459,-31.6935
1.00559,11.0306,-16.512,-16.6741,-30.8749
1.00559,12.0334,-16.512,-16.705,-30.1293
1.00559,13.0362,-16.5119,-16.7387,-29.4451
1.00559,14.039,-16.5118,-16.7753,-28.8133
1.00559,15.0418,-16.5117,-16.8146,-28.2269
1.00559,16.0446,-16.5116,-16.8568,-27.6801
1.00559,17.0474,-16.5115,-16.9019,-27.1681
1.00559,18.0501,-16.5114,-16.9499,-26.6872
1.00559,19.0529,-16.5113,-17.0009,-26.234
1.00559,20.0557,-16.5113,-17.0548,-25.8059
1.00559,21.0585,-16.5112,-17.1117,-25.4004
1.00559,22.0613,-16.5111,-17.1717,-25.0155
1.00559,23.0641,-16.511,-17.2348,-24.6495
1.00559,24.0669,-16.5109,-17.301,-24.3008
1.00559,25.0696,-16.5108,-17.3705,-23.9681
1.00559,26.0724,-16.5107,-17.4431,-23.6503
1.00559,27.0752,-16.5106,-17.5191,-23.3463
1.00559,28.078,-16.5105,-17.5984,-23.0551
1.00559,29.0808,-16.5105,-17.6812,-22.776
1.00559,30.0836,-16.5104,-17.7674,-22.5081
1.00559,31.0864,-16.5103,-17.8572,-22.2508
1.00559,32.0891,-16.5102,-17.9506,-22.0035
1.00559,33.0919,-16.5101,-18.0477,-21.7656
1.00559,34.0947,-16.51,-18.1487,-21.5366
1.00559,35.0975,-16.5099,-18.2535,-21.3161
1.00559,36.1003,-16.5098,-18.3622,-21.1037
1.00559,37.1031,-16.5098,-18.4751,-20.899
1.00559,38.1058,-16.5097,-18.5921,-20.7015
1.00559,39.1086,-16.5096,-18.7134,-20.511
1.00559,40.1114,-16.5095,-18.8392,-20.3273
1.00559,41.1142,-16.5094,-18.9695,-20.1499
1.00559,42.117,-16.5093,-19.1045,-19.9787
1.00559,43.1198,-16.5093,-19.2443,-19.8134
1.00559,44.1226,-16.5092,-19.3891,-19.6539
1.00559,45.1253,-16.5091,-19.5391,-19.4998
1.00559,46.1281,-16.509,-19.6944,-19.351
1.00559,47.1309,-16.5089,-19.8553,-19.2073
1.00559,48.1337,-16.5089,-20.0219,-19.0686
1.00559,49.1365,-16.5088,-20.1946,-18.9347
1.00559,50.1393,-16.5087,-20.3734,-18.8054
1.00559,51.1421,-16.5086,-20.5587,-18.6807
1.00559,52.1448,-16.5086,-20.7507,-18.5603
1.00559,53.1476,-16.5085,-20.9499,-18.4442
1.00559,54.1504,-16.5084,-21.1564,-18.3323
1.00559,55.1532,-16.5084,-21.3707,-18.2244
1.00559,56.156,-16.5083,-21.5931,-18.1205
1.00559,57.1588,-16.5082,-21.8242,-18.0204
1.00559,58.1616,-16.5082,-22.0642,-17.9241
1.00559,59.1643,-16.5081,-22.3139,-17.8315
1.00559,60.1671,-16.508,-22.5737,-17.7425
1.00559,61.1699,-16.508,-22.8442,-17.657
1.00559,62.1727,-16.5079,-23.1262,-17.5751
1.00559,63.1755,-16.5079,-23.4204,-17.4965
1.00559,64.1783,-16.5078,-23.7277,-17.4212
1.00559,65.1811,-16.5078,-24.049,-17.3493
1.00559,66.1838,-16.5077,-24.3854,-17.2805
1.00559,67.1866,-16.5077,-24.7382,-17.215
1.00559,68.1894,-16.5076,-25.1087,-17.1526
1.00559,69.1922,-16.5076,-25.4984,-17.0932
1.00559,70.195,-16.5075,-25.9093,-17.0369
1.00559,71.1978,-16.5075,-26.3434,-16.9837
1.00559,72.2006,-16.5074,-26.8031,-16.9334
1.00559,73.2033,-16.5074,-27.2914,-16.886
1.00559,74.2061,-16.5074,-27.8116,-16.8415
1.00559,75.2089,-16.5073,-28.3677,-16.7999
1.00559,76.2117,-16.5073,-28.9648,-16.7612
1.00559,77.2145,-16.5073,-29.6088,-16.7253
1.00559,78.2173,-16.5072,-30.3074,-16.6922
1.00559,79.2201,-16.5072,-31.0699,-16.6618
1.00559,80.2228,-16.5072,-31.9089,-16.6342
1.00559,81.2256,-16.5072,-32.8406,-16.6094
1.00559,82.2284,-16.5071,-33.8874,-16.5873
1.00559,83.2312,-16.5071,-35.0809,-16.5679
1.00559,84.234,-16.5071,-36.468,-16.5512
1.00559,85.2368,-16.5071,-38.1229,-16.5371
1.00559,86.2396,-16.5071,-40.1723,-16.5258
1.00559,87.2423,-16.5071,-42.8634,-16.5171
1.00559,88.2451,-16.5071,-46.7873,-16.5111
1.00559,89.2479,-16.5071,-54.1457,-16.5078
1.00559,90.2507,-16.5071,-63.6879,-16.5071
1.00559,91.2535,-16.5071,-49.7092,-16.5091
1.00559,92.2563,-16.5071,-44.6053,-16.5138
1.00559,93.2591,-16.5071,-41.4137,-16.5211
1.00559,94.2618,-16.5071,-39.0869,-16.5311
1.00559,95.2646,-16.5071,-37.2557,-16.5438
1.00559,96.2674,-16.5071,-35.7464,-16.5592
1.00559,97.2702,-16.5071,-34.4633,-16.5772
1.00559,98.273,-16.5071,-33.3479,-16.598
1.00559,99.2758,-16.5071,-32.3619,-16.6214
1.00559,100.279,-16.5072,-31.4789,-16.6476
1.00559,101.281,-16.5072,-30.6799,-16.6766
1.00559,102.284,-16.5072,-29.9507,-16.7083
1.00559,103.287,-16.5072,-29.2805,-16.7428
1.00559,104.29,-16.5073,-28.6608,-16.7802
1.00559,105.292,-16.5073,-28.0848,-16.8203
1.00559,106.295,-16.5073,-27.5472,-16.8634
1.00559,107.298,-16.5074,-27.0434,-16.9093
1.00559,108.301,-16.5074,-26.5698,-16.9581
1.00559,109.304,-16.5074,-26.1233,-17.0099
1.00559,110.306,-16.5075,-25.7011,-17.0647
1.00559,111.309,-16.5075,-25.301,-17.1224
1.00559,112.312,-16.5076,-24.9211,-17.1833
1.00559,113.315,-16.5076,-24.5596,-17.2473
1.00559,114.318,-16.5077,-24.2152,-17.3144
1.00559,115.32,-16.5077,-23.8865,-17.3848
1.00559,116.323,-16.5078,-23.5723,-17.4584
1.00559,117.326,-16.5078,-23.2716,-17.5353
1.00559,118.329,-16.5079,-22.9837,-17.6155
1.00559,119.331,-16.5079,-22.7075,-17.6993
1.00559,120.334,-16.508,-22.4424,-17.7865
1.00559,121.337,-16.508,-22.1878,-17.8773
1.00559,122.34,-16.5081,-21.943,-17.9717
1.00559,123.343,-16.5082,-21.7075,-18.0699
1.00559,124.345,-16.5082,-21.4808,-18.1719
1.00559,125.348,-16.5083,-21.2625,-18.2778
1.00559,126.351,-16.5084,-21.0521,-18.3877
1.00559,127.354,-16.5084,-20.8493,-18.5016
1.00559,128.357,-16.5085,-20.6538,-18.6199
1.00559,129.359,-16.5086,-20.4651,-18.7424
1.00559,130.362,-16.5087,-20.2831,-18.8694
1.00559,131.365,-16.5087,-20.1074,-19.0009
1.00559,132.368,-16.5088,-19.9378,-19.1372
1.00559,133.37,-16.5089,-19.7741,-19.2784
1.00559,134.373,-16.509,-19.616,-19.4246
1.00559,135.376,-16.509,-19.4634,-19.576
1.00559,136.379,-16.5091,-19.316,-19.7329
1.00559,137.382,-16.5092,-19.1737,-19.8953
1.00559,138.384,-16.5093,-19.0363,-20.0635
1.00559,139.387,-16.5094,-18.9036,-20.2377
